query_id,Q0,doc_id,rank,score,run_id
Q000135,Q0,B0010113,60,0.7310476303100586,BiEncoder
Q000135,Q0,B0016806,61,0.7310476303100586,BiEncoder
Q000135,Q0,B0008514,62,0.7310478687286377,BiEncoder
Q000135,Q0,B0012328,63,0.7340401411056519,BiEncoder
Q000135,Q0,B0010768,64,0.7419289350509644,BiEncoder
Q000135,Q0,B0014531,65,0.7469952702522278,BiEncoder
Q000135,Q0,B0007452,66,0.7476792335510254,BiEncoder
Q000135,Q0,B0012124,67,0.7476792335510254,BiEncoder
Q000135,Q0,B0019390,68,0.7476792335510254,BiEncoder
Q000135,Q0,B0000420,69,0.7480597496032715,BiEncoder
Q000135,Q0,B0006087,70,0.7480597496032715,BiEncoder
Q000135,Q0,B0001545,71,0.7487578392028809,BiEncoder
Q000135,Q0,B0019687,72,0.7487578392028809,BiEncoder
Q000135,Q0,B0018050,73,0.7543318867683411,BiEncoder
Q000135,Q0,B0004676,74,0.758542537689209,BiEncoder
Q000135,Q0,B0015411,75,0.7585426568984985,BiEncoder
Q000135,Q0,B0014123,76,0.7586075067520142,BiEncoder
Q000135,Q0,B0018596,77,0.7591652870178223,BiEncoder
Q000135,Q0,B0011796,78,0.7632554769515991,BiEncoder
Q000135,Q0,B0005098,79,0.7633796334266663,BiEncoder
Q000135,Q0,B0009161,80,0.7641086578369141,BiEncoder
Q000135,Q0,B0011497,81,0.7650926113128662,BiEncoder
Q000135,Q0,B0013280,82,0.7651082277297974,BiEncoder
Q000135,Q0,B0015331,83,0.7658470869064331,BiEncoder
Q000135,Q0,B0000721,84,0.7703831195831299,BiEncoder
Q000135,Q0,B0000843,85,0.7753941416740417,BiEncoder
Q000135,Q0,B0015943,86,0.7753941416740417,BiEncoder
Q000135,Q0,B0018116,87,0.7936855554580688,BiEncoder
Q000135,Q0,B0012250,88,0.7955827713012695,BiEncoder
Q000135,Q0,B0014304,89,0.7960085272789001,BiEncoder
Q000135,Q0,B0010441,90,0.7987214922904968,BiEncoder
Q000135,Q0,B0017631,91,0.8031953573226929,BiEncoder
Q000135,Q0,B0015429,92,0.8046257495880127,BiEncoder
Q000135,Q0,B0004562,93,0.8084966540336609,BiEncoder
Q000135,Q0,B0001529,94,0.810789167881012,BiEncoder
Q000135,Q0,B0014853,95,0.811191976070404,BiEncoder
Q000135,Q0,B0013567,96,0.8140479326248169,BiEncoder
Q000135,Q0,B0007154,97,0.8264490962028503,BiEncoder
Q000135,Q0,B0012232,98,0.8264492154121399,BiEncoder
Q000135,Q0,B0014265,99,0.8284813761711121,BiEncoder
Q000135,Q0,B0010954,100,0.8289666175842285,BiEncoder
Q000136,Q0,B0010842,1,0.5550342798233032,BiEncoder
Q000136,Q0,B0019914,2,0.5550342798233032,BiEncoder
Q000136,Q0,B0001425,3,0.5823428630828857,BiEncoder
Q000136,Q0,B0017016,4,0.5840628147125244,BiEncoder
Q000136,Q0,B0001543,5,0.584062933921814,BiEncoder
Q000136,Q0,B0002915,6,0.5899387001991272,BiEncoder
Q000136,Q0,B0004505,7,0.5899387001991272,BiEncoder
Q000136,Q0,B0004679,8,0.5899388790130615,BiEncoder
Q000136,Q0,B0007924,9,0.5899388790130615,BiEncoder
Q000136,Q0,B0000381,10,0.590351939201355,BiEncoder
Q000136,Q0,B0001046,11,0.590351939201355,BiEncoder
Q000136,Q0,B0013675,12,0.590351939201355,BiEncoder
Q000136,Q0,B0017161,13,0.590351939201355,BiEncoder
Q000136,Q0,B0002543,14,0.5903520584106445,BiEncoder
Q000136,Q0,B0006041,15,0.5903520584106445,BiEncoder
Q000136,Q0,B0016397,16,0.5903520584106445,BiEncoder
Q000136,Q0,B0017113,17,0.6035888195037842,BiEncoder
Q000136,Q0,B0009430,18,0.6037009358406067,BiEncoder
Q000136,Q0,B0009848,19,0.6190794706344604,BiEncoder
Q000136,Q0,B0015851,20,0.6234654188156128,BiEncoder
Q000136,Q0,B0005938,21,0.6298545598983765,BiEncoder
Q000136,Q0,B0005870,22,0.6409019231796265,BiEncoder
Q000136,Q0,B0001229,23,0.6663739085197449,BiEncoder
Q000136,Q0,B0005036,24,0.7551116943359375,BiEncoder
Q000136,Q0,B0010272,25,0.7551116943359375,BiEncoder
Q000136,Q0,B0003307,26,0.755437970161438,BiEncoder
Q000136,Q0,B0000638,27,0.7565580606460571,BiEncoder
Q000136,Q0,B0014458,28,0.7565580606460571,BiEncoder
Q000136,Q0,B0000975,29,0.7565582394599915,BiEncoder
Q000136,Q0,B0011163,30,0.7565582394599915,BiEncoder
Q000136,Q0,B0002028,31,0.7584741115570068,BiEncoder
Q000136,Q0,B0003267,32,0.7584741115570068,BiEncoder
Q000136,Q0,B0002764,33,0.7608686685562134,BiEncoder
Q000136,Q0,B0006368,34,0.7608686685562134,BiEncoder
Q000136,Q0,B0016988,35,0.7608686685562134,BiEncoder
Q000136,Q0,B0002014,36,0.7618077397346497,BiEncoder
Q000136,Q0,B0001763,37,0.7618079781532288,BiEncoder
Q000136,Q0,B0015709,38,0.7624696493148804,BiEncoder
Q000136,Q0,B0009556,39,0.7666540741920471,BiEncoder
Q000136,Q0,B0016336,40,0.766832709312439,BiEncoder
Q000136,Q0,B0016923,41,0.766832709312439,BiEncoder
Q000136,Q0,B0001117,42,0.7698270082473755,BiEncoder
Q000136,Q0,B0004875,43,0.7706435322761536,BiEncoder
Q000136,Q0,B0004980,44,0.7706435322761536,BiEncoder
Q000136,Q0,B0005992,45,0.7706435322761536,BiEncoder
Q000136,Q0,B0018030,46,0.7706435322761536,BiEncoder
Q000136,Q0,B0018993,47,0.7706435322761536,BiEncoder
Q000136,Q0,B0002483,48,0.7706437110900879,BiEncoder
Q000136,Q0,B0002206,49,0.7745772004127502,BiEncoder
Q000136,Q0,B0003007,50,0.7745772004127502,BiEncoder
Q000136,Q0,B0005541,51,0.7745772004127502,BiEncoder
Q000136,Q0,B0006391,52,0.7745772004127502,BiEncoder
Q000136,Q0,B0011075,53,0.7745772004127502,BiEncoder
Q000136,Q0,B0011265,54,0.7745772004127502,BiEncoder
Q000136,Q0,B0017924,55,0.7745772004127502,BiEncoder
Q000136,Q0,B0006606,56,0.7747809290885925,BiEncoder
Q000136,Q0,B0009986,57,0.7747809290885925,BiEncoder
Q000136,Q0,B0012377,58,0.7792880535125732,BiEncoder
Q000136,Q0,B0009777,59,0.7792881727218628,BiEncoder
Q000136,Q0,B0006053,60,0.7802718281745911,BiEncoder
Q000136,Q0,B0000699,61,0.7814649343490601,BiEncoder
Q000136,Q0,B0007467,62,0.7814649343490601,BiEncoder
Q000136,Q0,B0012715,63,0.7814649343490601,BiEncoder
Q000136,Q0,B0016269,64,0.7814649343490601,BiEncoder
Q000136,Q0,B0007493,65,0.7816072702407837,BiEncoder
Q000136,Q0,B0015412,66,0.7816072702407837,BiEncoder
Q000136,Q0,B0001186,67,0.781607449054718,BiEncoder
Q000136,Q0,B0013137,68,0.781607449054718,BiEncoder
Q000136,Q0,B0005384,69,0.7839927673339844,BiEncoder
Q000136,Q0,B0010822,70,0.7839927673339844,BiEncoder
Q000136,Q0,B0013045,71,0.7839927673339844,BiEncoder
Q000136,Q0,B0016268,72,0.7839927673339844,BiEncoder
Q000136,Q0,B0013595,73,0.7878532409667969,BiEncoder
Q000136,Q0,B0012275,74,0.7884107232093811,BiEncoder
Q000136,Q0,B0004778,75,0.7894695997238159,BiEncoder
Q000136,Q0,B0013654,76,0.7894695997238159,BiEncoder
Q000136,Q0,B0006222,77,0.7959721088409424,BiEncoder
Q000136,Q0,B0018409,78,0.7975154519081116,BiEncoder
Q000136,Q0,B0014792,79,0.7977275848388672,BiEncoder
Q000136,Q0,B0009235,80,0.8029078841209412,BiEncoder
Q000136,Q0,B0008938,81,0.8037917017936707,BiEncoder
Q000136,Q0,B0008147,82,0.8039575219154358,BiEncoder
Q000136,Q0,B0005566,83,0.804419755935669,BiEncoder
Q000136,Q0,B0001158,84,0.805270791053772,BiEncoder
Q000136,Q0,B0003843,85,0.805270791053772,BiEncoder
Q000136,Q0,B0015205,86,0.805270791053772,BiEncoder
Q000136,Q0,B0017897,87,0.805270791053772,BiEncoder
Q000136,Q0,B0018555,88,0.805270791053772,BiEncoder
Q000136,Q0,B0001929,89,0.8063773512840271,BiEncoder
Q000136,Q0,B0012505,90,0.8084081411361694,BiEncoder
Q000136,Q0,B0019381,91,0.8091702461242676,BiEncoder
Q000136,Q0,B0016261,92,0.8092529773712158,BiEncoder
Q000136,Q0,B0001002,93,0.8115919232368469,BiEncoder
Q000136,Q0,B0018433,94,0.8117381930351257,BiEncoder
Q000136,Q0,B0019338,95,0.8117381930351257,BiEncoder
Q000136,Q0,B0007617,96,0.8122161626815796,BiEncoder
Q000136,Q0,B0014564,97,0.8127403855323792,BiEncoder
Q000136,Q0,B0007053,98,0.8153639435768127,BiEncoder
Q000136,Q0,B0018260,99,0.8153639435768127,BiEncoder
Q000136,Q0,B0017137,100,0.8168400526046753,BiEncoder
Q000137,Q0,B0017331,1,0.6984847187995911,BiEncoder
Q000137,Q0,B0003202,2,0.8191990852355957,BiEncoder
Q000137,Q0,B0009944,3,0.8286678791046143,BiEncoder
Q000137,Q0,B0013487,4,0.8286678791046143,BiEncoder
Q000137,Q0,B0018150,5,0.8312739133834839,BiEncoder
Q000137,Q0,B0004640,6,0.8704676628112793,BiEncoder
Q000137,Q0,B0016135,7,0.8704677820205688,BiEncoder
Q000137,Q0,B0010371,8,0.872628390789032,BiEncoder
Q000137,Q0,B0007455,9,0.8792882561683655,BiEncoder
Q000137,Q0,B0011875,10,0.8792882561683655,BiEncoder
Q000137,Q0,B0008867,11,0.882975697517395,BiEncoder
Q000137,Q0,B0017746,12,0.882975697517395,BiEncoder
Q000137,Q0,B0017961,13,0.882975697517395,BiEncoder
Q000137,Q0,B0002568,14,0.8849053382873535,BiEncoder
Q000137,Q0,B0017277,15,0.8871604800224304,BiEncoder
Q000137,Q0,B0009940,16,0.9029896259307861,BiEncoder
Q000137,Q0,B0002894,17,0.9029898643493652,BiEncoder
Q000137,Q0,B0011335,18,0.9149534106254578,BiEncoder
Q000137,Q0,B0012678,19,0.9149948954582214,BiEncoder
Q000137,Q0,B0018811,20,0.9149948954582214,BiEncoder
Q000137,Q0,B0016411,21,0.9195947647094727,BiEncoder
Q000137,Q0,B0017727,22,0.9216547012329102,BiEncoder
Q000137,Q0,B0000472,23,0.9259198904037476,BiEncoder
Q000137,Q0,B0001464,24,0.9259198904037476,BiEncoder
Q000137,Q0,B0009820,25,0.9259198904037476,BiEncoder
Q000137,Q0,B0001283,26,0.9322278499603271,BiEncoder
Q000137,Q0,B0006720,27,0.9369692802429199,BiEncoder
Q000137,Q0,B0000728,28,0.9464220404624939,BiEncoder
Q000137,Q0,B0013516,29,0.950808048248291,BiEncoder
Q000137,Q0,B0016973,30,0.9524080753326416,BiEncoder
Q000137,Q0,B0001990,31,0.9566933512687683,BiEncoder
Q000137,Q0,B0005579,32,0.9573003053665161,BiEncoder
Q000137,Q0,B0011467,33,0.9575617909431458,BiEncoder
Q000137,Q0,B0003030,34,0.9581198692321777,BiEncoder
Q000137,Q0,B0009312,35,0.9620871543884277,BiEncoder
Q000137,Q0,B0016392,36,0.9625349044799805,BiEncoder
Q000137,Q0,B0008199,37,0.9666895866394043,BiEncoder
Q000137,Q0,B0001871,38,0.9671137928962708,BiEncoder
Q000137,Q0,B0008464,39,0.9689133167266846,BiEncoder
Q000137,Q0,B0003954,40,0.9767003059387207,BiEncoder
Q000137,Q0,B0016808,41,0.9778121113777161,BiEncoder
Q000137,Q0,B0001194,42,0.9781407713890076,BiEncoder
Q000137,Q0,B0016527,43,0.9829481840133667,BiEncoder
Q000137,Q0,B0003657,44,0.9873660802841187,BiEncoder
Q000137,Q0,B0015390,45,0.9909298419952393,BiEncoder
Q000137,Q0,B0015679,46,0.9911346435546875,BiEncoder
Q000137,Q0,B0019792,47,0.9911347031593323,BiEncoder
Q000137,Q0,B0006493,48,0.9942632913589478,BiEncoder
Q000137,Q0,B0010090,49,0.9963755011558533,BiEncoder
Q000137,Q0,B0012268,50,1.011810302734375,BiEncoder
Q000137,Q0,B0009007,51,1.0122437477111816,BiEncoder
Q000137,Q0,B0013436,52,1.0122437477111816,BiEncoder
Q000137,Q0,B0007058,53,1.0183889865875244,BiEncoder
Q000137,Q0,B0001631,54,1.0194628238677979,BiEncoder
Q000137,Q0,B0004105,55,1.026796817779541,BiEncoder
Q000137,Q0,B0005344,56,1.02742600440979,BiEncoder
Q000137,Q0,B0016738,57,1.0291242599487305,BiEncoder
Q000137,Q0,B0009425,58,1.0319403409957886,BiEncoder
Q000137,Q0,B0016556,59,1.0319403409957886,BiEncoder
Q000137,Q0,B0017288,60,1.035229206085205,BiEncoder
Q000137,Q0,B0014955,61,1.036571741104126,BiEncoder
Q000137,Q0,B0008523,62,1.0382249355316162,BiEncoder
Q000137,Q0,B0000873,63,1.0386987924575806,BiEncoder
Q000137,Q0,B0015652,64,1.0386989116668701,BiEncoder
Q000137,Q0,B0000576,65,1.0426298379898071,BiEncoder
Q000137,Q0,B0011610,66,1.0426298379898071,BiEncoder
Q000137,Q0,B0019516,67,1.0426298379898071,BiEncoder
Q000137,Q0,B0001465,68,1.0443367958068848,BiEncoder
Q000137,Q0,B0003948,69,1.0453286170959473,BiEncoder
Q000137,Q0,B0006276,70,1.0459932088851929,BiEncoder
Q000137,Q0,B0001892,71,1.0462541580200195,BiEncoder
Q000137,Q0,B0012643,72,1.0512806177139282,BiEncoder
Q000137,Q0,B0015065,73,1.0514591932296753,BiEncoder
Q000137,Q0,B0002253,74,1.0519688129425049,BiEncoder
Q000137,Q0,B0004937,75,1.0541062355041504,BiEncoder
Q000137,Q0,B0002511,76,1.054213523864746,BiEncoder
Q000137,Q0,B0003408,77,1.0600533485412598,BiEncoder
Q000137,Q0,B0004334,78,1.0600533485412598,BiEncoder
Q000137,Q0,B0007034,79,1.060987949371338,BiEncoder
Q000137,Q0,B0019187,80,1.061763882637024,BiEncoder
Q000137,Q0,B0005576,81,1.0618393421173096,BiEncoder
Q000137,Q0,B0003741,82,1.0618394613265991,BiEncoder
Q000137,Q0,B0010929,83,1.0627801418304443,BiEncoder
Q000137,Q0,B0004352,84,1.0638206005096436,BiEncoder
Q000137,Q0,B0018308,85,1.065036654472351,BiEncoder
Q000137,Q0,B0003646,86,1.0653871297836304,BiEncoder
Q000137,Q0,B0003357,87,1.070267677307129,BiEncoder
Q000137,Q0,B0009164,88,1.070267677307129,BiEncoder
Q000137,Q0,B0014064,89,1.070267677307129,BiEncoder
Q000137,Q0,B0015930,90,1.070267677307129,BiEncoder
Q000137,Q0,B0016954,91,1.0744526386260986,BiEncoder
Q000137,Q0,B0018165,92,1.074455738067627,BiEncoder
Q000137,Q0,B0003016,93,1.076206922531128,BiEncoder
Q000137,Q0,B0003840,94,1.076206922531128,BiEncoder
Q000137,Q0,B0008331,95,1.076206922531128,BiEncoder
Q000137,Q0,B0009507,96,1.076206922531128,BiEncoder
Q000137,Q0,B0012768,97,1.076206922531128,BiEncoder
Q000137,Q0,B0017994,98,1.076206922531128,BiEncoder
Q000137,Q0,B0005485,99,1.0773218870162964,BiEncoder
Q000137,Q0,B0005889,100,1.0781420469284058,BiEncoder
Q000138,Q0,B0000147,1,0.4347086548805237,BiEncoder
Q000138,Q0,B0013776,2,0.4347086548805237,BiEncoder
Q000138,Q0,B0017130,3,0.4347086548805237,BiEncoder
Q000138,Q0,B0018107,4,0.4347086548805237,BiEncoder
Q000138,Q0,B0007787,5,0.48518967628479004,BiEncoder
Q000138,Q0,B0014270,6,0.48518967628479004,BiEncoder
Q000138,Q0,B0013563,7,0.485189825296402,BiEncoder
Q000138,Q0,B0000204,8,0.4890541434288025,BiEncoder
Q000138,Q0,B0003018,9,0.4890541434288025,BiEncoder
Q000138,Q0,B0007663,10,0.4892018735408783,BiEncoder
Q000138,Q0,B0014549,11,0.4892018735408783,BiEncoder
Q000138,Q0,B0008984,12,0.4892019033432007,BiEncoder
Q000138,Q0,B0019625,13,0.4892019033432007,BiEncoder
Q000138,Q0,B0016575,14,0.4892460107803345,BiEncoder
Q000138,Q0,B0016833,15,0.4978092312812805,BiEncoder
Q000138,Q0,B0009894,16,0.5003273487091064,BiEncoder
Q000138,Q0,B0014656,17,0.501187801361084,BiEncoder
Q000138,Q0,B0004028,18,0.5070928335189819,BiEncoder
Q000138,Q0,B0006139,19,0.5070928335189819,BiEncoder
Q000138,Q0,B0016664,20,0.5171399712562561,BiEncoder
Q000138,Q0,B0006888,21,0.5173205137252808,BiEncoder
Q000138,Q0,B0007291,22,0.517729640007019,BiEncoder
Q000138,Q0,B0018240,23,0.5210534930229187,BiEncoder
Q000138,Q0,B0012424,24,0.5260685682296753,BiEncoder
Q000138,Q0,B0006819,25,0.5260688066482544,BiEncoder
Q000138,Q0,B0007321,26,0.5346150994300842,BiEncoder
Q000138,Q0,B0018071,27,0.5347636342048645,BiEncoder
Q000138,Q0,B0003064,28,0.5347638130187988,BiEncoder
Q000138,Q0,B0007794,29,0.5466253757476807,BiEncoder
Q000138,Q0,B0017370,30,0.5466253757476807,BiEncoder
Q000138,Q0,B0002757,31,0.5466254353523254,BiEncoder
Q000138,Q0,B0012414,32,0.5466254353523254,BiEncoder
Q000138,Q0,B0013522,33,0.5466254353523254,BiEncoder
Q000138,Q0,B0014062,34,0.5466254353523254,BiEncoder
Q000138,Q0,B0000080,35,0.5555601119995117,BiEncoder
Q000138,Q0,B0001071,36,0.5555601119995117,BiEncoder
Q000138,Q0,B0000057,37,0.5600751638412476,BiEncoder
Q000138,Q0,B0001320,38,0.5772138833999634,BiEncoder
Q000138,Q0,B0007818,39,0.5792189836502075,BiEncoder
Q000138,Q0,B0000206,40,0.5822694897651672,BiEncoder
Q000138,Q0,B0011001,41,0.5833888053894043,BiEncoder
Q000138,Q0,B0017812,42,0.584932804107666,BiEncoder
Q000138,Q0,B0018778,43,0.5880710482597351,BiEncoder
Q000138,Q0,B0000189,44,0.5885169506072998,BiEncoder
Q000138,Q0,B0009616,45,0.5885169506072998,BiEncoder
Q000138,Q0,B0001773,46,0.5885170102119446,BiEncoder
Q000138,Q0,B0011900,47,0.5885170102119446,BiEncoder
Q000138,Q0,B0013382,48,0.5885170102119446,BiEncoder
Q000138,Q0,B0014166,49,0.5885170102119446,BiEncoder
Q000138,Q0,B0016307,50,0.5885170102119446,BiEncoder
Q000138,Q0,B0018461,51,0.5885170102119446,BiEncoder
Q000138,Q0,B0005155,52,0.5889702439308167,BiEncoder
Q000138,Q0,B0007107,53,0.5889702439308167,BiEncoder
Q000138,Q0,B0007632,54,0.5889705419540405,BiEncoder
Q000138,Q0,B0017332,55,0.5889705419540405,BiEncoder
Q000138,Q0,B0008910,56,0.590287983417511,BiEncoder
Q000138,Q0,B0001471,57,0.5919872522354126,BiEncoder
Q000138,Q0,B0003186,58,0.5919872522354126,BiEncoder
Q000138,Q0,B0004217,59,0.5919872522354126,BiEncoder
Q000138,Q0,B0010341,60,0.5936941504478455,BiEncoder
Q000138,Q0,B0019261,61,0.5945669412612915,BiEncoder
Q000138,Q0,B0005865,62,0.5945671200752258,BiEncoder
Q000138,Q0,B0012878,63,0.6048266291618347,BiEncoder
Q000138,Q0,B0002714,64,0.6051727533340454,BiEncoder
Q000138,Q0,B0016046,65,0.6092642545700073,BiEncoder
Q000138,Q0,B0005297,66,0.6092643737792969,BiEncoder
Q000138,Q0,B0004332,67,0.6120798587799072,BiEncoder
Q000138,Q0,B0005825,68,0.6218022108078003,BiEncoder
Q000138,Q0,B0004234,69,0.6218022704124451,BiEncoder
Q000138,Q0,B0002729,70,0.6226619482040405,BiEncoder
Q000138,Q0,B0017276,71,0.6251780986785889,BiEncoder
Q000138,Q0,B0001511,72,0.6252381801605225,BiEncoder
Q000138,Q0,B0017344,73,0.6255021095275879,BiEncoder
Q000138,Q0,B0008146,74,0.6255932450294495,BiEncoder
Q000138,Q0,B0010807,75,0.629239559173584,BiEncoder
Q000138,Q0,B0004392,76,0.6292396187782288,BiEncoder
Q000138,Q0,B0003569,77,0.6328431367874146,BiEncoder
Q000138,Q0,B0004745,78,0.6328432559967041,BiEncoder
Q000138,Q0,B0019092,79,0.6328432559967041,BiEncoder
Q000138,Q0,B0018029,80,0.6353350877761841,BiEncoder
Q000138,Q0,B0009880,81,0.6381905674934387,BiEncoder
Q000138,Q0,B0017858,82,0.6381905674934387,BiEncoder
Q000138,Q0,B0007266,83,0.6417301893234253,BiEncoder
Q000138,Q0,B0015500,84,0.6417301893234253,BiEncoder
Q000138,Q0,B0006443,85,0.6514289379119873,BiEncoder
Q000138,Q0,B0015949,86,0.6523736715316772,BiEncoder
Q000138,Q0,B0006210,87,0.6597164273262024,BiEncoder
Q000138,Q0,B0010510,88,0.6597164869308472,BiEncoder
Q000138,Q0,B0016367,89,0.6597164869308472,BiEncoder
Q000138,Q0,B0011913,90,0.66041100025177,BiEncoder
Q000138,Q0,B0016613,91,0.6604112386703491,BiEncoder
Q000138,Q0,B0018731,92,0.6616507768630981,BiEncoder
Q000138,Q0,B0015127,93,0.6639072299003601,BiEncoder
Q000138,Q0,B0014284,94,0.664270281791687,BiEncoder
Q000138,Q0,B0000636,95,0.6667437553405762,BiEncoder
Q000138,Q0,B0011799,96,0.673306941986084,BiEncoder
Q000138,Q0,B0011881,97,0.673306941986084,BiEncoder
Q000138,Q0,B0008623,98,0.6749938130378723,BiEncoder
Q000138,Q0,B0018511,99,0.6749938130378723,BiEncoder
Q000138,Q0,B0005050,100,0.6778782606124878,BiEncoder
Q000139,Q0,B0004910,1,0.6113889217376709,BiEncoder
Q000139,Q0,B0005452,2,0.6113889217376709,BiEncoder
Q000139,Q0,B0008952,3,0.6113889217376709,BiEncoder
Q000139,Q0,B0013268,4,0.6113889217376709,BiEncoder
Q000139,Q0,B0016824,5,0.6113889217376709,BiEncoder
Q000139,Q0,B0017963,6,0.6113889217376709,BiEncoder
Q000139,Q0,B0018411,7,0.6113889217376709,BiEncoder
Q000139,Q0,B0019417,8,0.6113889217376709,BiEncoder
Q000139,Q0,B0019811,9,0.6113889217376709,BiEncoder
Q000139,Q0,B0002488,10,0.6113890409469604,BiEncoder
Q000139,Q0,B0004414,11,0.6113890409469604,BiEncoder
Q000139,Q0,B0011148,12,0.6113890409469604,BiEncoder
Q000139,Q0,B0006189,13,0.6203539371490479,BiEncoder
Q000139,Q0,B0015614,14,0.6203539371490479,BiEncoder
Q000139,Q0,B0015220,15,0.6219106316566467,BiEncoder
Q000139,Q0,B0004013,16,0.6357452273368835,BiEncoder
Q000139,Q0,B0016174,17,0.6611901521682739,BiEncoder
Q000139,Q0,B0005986,18,0.6616202592849731,BiEncoder
Q000139,Q0,B0002711,19,0.6619154810905457,BiEncoder
Q000139,Q0,B0000382,20,0.663715660572052,BiEncoder
Q000139,Q0,B0019633,21,0.6664233207702637,BiEncoder
Q000139,Q0,B0001997,22,0.6697343587875366,BiEncoder
Q000139,Q0,B0012881,23,0.6697343587875366,BiEncoder
Q000139,Q0,B0005352,24,0.669734537601471,BiEncoder
Q000139,Q0,B0012297,25,0.669734537601471,BiEncoder
Q000139,Q0,B0013523,26,0.669734537601471,BiEncoder
Q000139,Q0,B0017209,27,0.669734537601471,BiEncoder
Q000139,Q0,B0017461,28,0.669734537601471,BiEncoder
Q000139,Q0,B0002321,29,0.670326828956604,BiEncoder
Q000139,Q0,B0006160,30,0.6739343404769897,BiEncoder
Q000139,Q0,B0001905,31,0.6754152774810791,BiEncoder
Q000139,Q0,B0003375,32,0.6754152774810791,BiEncoder
Q000139,Q0,B0005403,33,0.6759803891181946,BiEncoder
Q000139,Q0,B0009642,34,0.6768491864204407,BiEncoder
Q000139,Q0,B0008255,35,0.6768492460250854,BiEncoder
Q000139,Q0,B0009030,36,0.6786973476409912,BiEncoder
Q000139,Q0,B0011605,37,0.6786975264549255,BiEncoder
Q000139,Q0,B0016270,38,0.6786975264549255,BiEncoder
Q000139,Q0,B0010781,39,0.6825565099716187,BiEncoder
Q000139,Q0,B0019007,40,0.6832902431488037,BiEncoder
Q000139,Q0,B0010057,41,0.6852712035179138,BiEncoder
Q000139,Q0,B0000833,42,0.6858484148979187,BiEncoder
Q000139,Q0,B0007442,43,0.6858484148979187,BiEncoder
Q000139,Q0,B0010280,44,0.6858484148979187,BiEncoder
Q000139,Q0,B0010468,45,0.6858484148979187,BiEncoder
Q000139,Q0,B0001825,46,0.6858484745025635,BiEncoder
Q000139,Q0,B0010076,47,0.6858484745025635,BiEncoder
Q000139,Q0,B0019149,48,0.6862953305244446,BiEncoder
Q000139,Q0,B0010620,49,0.687476634979248,BiEncoder
Q000139,Q0,B0010877,50,0.687476634979248,BiEncoder
Q000139,Q0,B0004964,51,0.6895509958267212,BiEncoder
Q000139,Q0,B0006743,52,0.6895509958267212,BiEncoder
Q000139,Q0,B0008407,53,0.6895509958267212,BiEncoder
Q000139,Q0,B0009183,54,0.6895509958267212,BiEncoder
Q000139,Q0,B0012142,55,0.6895509958267212,BiEncoder
Q000139,Q0,B0013220,56,0.6895509958267212,BiEncoder
Q000139,Q0,B0014817,57,0.6895509958267212,BiEncoder
Q000139,Q0,B0015872,58,0.6895509958267212,BiEncoder
Q000139,Q0,B0018832,59,0.6895509958267212,BiEncoder
Q000139,Q0,B0009290,60,0.6910125017166138,BiEncoder
Q000139,Q0,B0017217,61,0.6910126805305481,BiEncoder
Q000139,Q0,B0018626,62,0.6910126805305481,BiEncoder
Q000139,Q0,B0016521,63,0.6912156343460083,BiEncoder
Q000139,Q0,B0017197,64,0.6912156343460083,BiEncoder
Q000139,Q0,B0017714,65,0.6912156343460083,BiEncoder
Q000139,Q0,B0010932,66,0.6915277242660522,BiEncoder
Q000139,Q0,B0000222,67,0.6932108998298645,BiEncoder
Q000139,Q0,B0000658,68,0.6932108998298645,BiEncoder
Q000139,Q0,B0004260,69,0.6932108998298645,BiEncoder
Q000139,Q0,B0004701,70,0.6932108998298645,BiEncoder
Q000139,Q0,B0008177,71,0.6932108998298645,BiEncoder
Q000139,Q0,B0011246,72,0.6932108998298645,BiEncoder
Q000139,Q0,B0012362,73,0.6932108998298645,BiEncoder
Q000139,Q0,B0015832,74,0.6932108998298645,BiEncoder
Q000139,Q0,B0016341,75,0.6932108998298645,BiEncoder
Q000139,Q0,B0016534,76,0.6932108998298645,BiEncoder
Q000139,Q0,B0017547,77,0.6932108998298645,BiEncoder
Q000139,Q0,B0019550,78,0.6932108998298645,BiEncoder
Q000139,Q0,B0018585,79,0.6936467289924622,BiEncoder
Q000139,Q0,B0017978,80,0.6940798163414001,BiEncoder
Q000139,Q0,B0004821,81,0.6977279186248779,BiEncoder
Q000139,Q0,B0015766,82,0.6977279186248779,BiEncoder
Q000139,Q0,B0017522,83,0.6977280378341675,BiEncoder
Q000139,Q0,B0018460,84,0.6983004808425903,BiEncoder
Q000139,Q0,B0016401,85,0.6989566087722778,BiEncoder
Q000139,Q0,B0007649,86,0.6995514035224915,BiEncoder
Q000139,Q0,B0012523,87,0.6995514035224915,BiEncoder
Q000139,Q0,B0010027,88,0.7046661376953125,BiEncoder
Q000139,Q0,B0010310,89,0.7046661376953125,BiEncoder
Q000139,Q0,B0005194,90,0.7046664357185364,BiEncoder
Q000139,Q0,B0018653,91,0.7062130570411682,BiEncoder
Q000139,Q0,B0002082,92,0.7099236249923706,BiEncoder
Q000139,Q0,B0000113,93,0.712080717086792,BiEncoder
Q000139,Q0,B0001313,94,0.712080717086792,BiEncoder
Q000139,Q0,B0004880,95,0.712080717086792,BiEncoder
Q000139,Q0,B0013176,96,0.712080717086792,BiEncoder
Q000139,Q0,B0018439,97,0.712080717086792,BiEncoder
